Lead_Source,Country,Age,Gender,Education_Level,Occupation,Industry,Income,Initial_Response,Do_Not_Contact,Total_Calls_Attended,Total_Meetings_Attended,General_Knowledge,Business_Knowledge,Company_Size,Company_Estimated_Revenue,Lead_Quality,Lead_Score
PAID,Japan,55,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,189000,POSITIVE,No,3,2,NOVICE,NOVICE,LARGE,1671000,WARM,79
REFERRAL,USA,50,FEMALE,COLLEGE,RETIRED,MANUFACTURING,125000,NEUTRAL,No,4,2,INTERMEDIATE,NOVICE,LARGE,9805000,HOT,79
PAID,Canada,42,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,122000,POSITIVE,No,4,3,NOVICE,INTERMEDIATE,MEDIUM,1352000,HOT,99
REFERRAL,Australia,40,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,143000,POSITIVE,No,5,3,ADVANCED,INTERMEDIATE,LARGE,5541000,HOT,76
INBOUND,USA,35,OTHER,HIGH SCHOOL,RETIRED,RETAIL,195000,POSITIVE,No,7,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,4271000,HOT,91
REFERRAL,Canada,49,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,136000,POSITIVE,No,7,3,INTERMEDIATE,ADVANCED,MEDIUM,8259000,HOT,93
REFERRAL,Japan,52,MALE,COLLEGE,SELF-EMPLOYED,SERVICES,116000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,5536000,HOT,89
PAID,Canada,46,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,129000,NEUTRAL,No,7,3,ADVANCED,ADVANCED,LARGE,7261000,WARM,78
INBOUND,Japan,52,MALE,BACHELOR,RETIRED,SERVICES,193000,POSITIVE,No,5,2,INTERMEDIATE,NOVICE,MEDIUM,9650000,HOT,82
INBOUND,Japan,56,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,101000,POSITIVE,No,3,3,ADVANCED,ADVANCED,LARGE,6163000,HOT,96
REFERRAL,Canada,52,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,143000,POSITIVE,No,3,3,NOVICE,NOVICE,MEDIUM,6934000,HOT,91
INBOUND,Japan,49,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,111000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,MEDIUM,6037000,HOT,96
PAID,Australia,39,FEMALE,BACHELOR,SELF-EMPLOYED,SERVICES,151000,POSITIVE,No,6,2,ADVANCED,ADVANCED,LARGE,1514000,HOT,94
PAID,Canada,39,MALE,COLLEGE,BUSINESSMAN,RETAIL,126000,POSITIVE,No,7,3,ADVANCED,ADVANCED,MEDIUM,5710000,HOT,94
INBOUND,USA,41,MALE,BACHELOR,RETIRED,SERVICES,147000,POSITIVE,No,3,3,NOVICE,NOVICE,MEDIUM,5020000,HOT,96
PAID,UK,42,MALE,BACHELOR,BUSINESSMAN,SERVICES,131000,NEUTRAL,No,4,3,INTERMEDIATE,NOVICE,LARGE,2127000,HOT,82
INBOUND,Canada,58,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,173000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,MEDIUM,4374000,HOT,79
PAID,Japan,48,OTHER,COLLEGE,RETIRED,MANUFACTURING,138000,POSITIVE,No,6,3,INTERMEDIATE,INTERMEDIATE,LARGE,7171000,WARM,79
PAID,Canada,44,MALE,BACHELOR,RETIRED,RETAIL,122000,POSITIVE,No,7,3,ADVANCED,ADVANCED,MEDIUM,8739000,HOT,91
INBOUND,Japan,47,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,107000,POSITIVE,No,4,2,NOVICE,NOVICE,MEDIUM,2252000,HOT,97
INBOUND,UK,59,FEMALE,COLLEGE,SELF-EMPLOYED,RETAIL,179000,POSITIVE,No,7,2,ADVANCED,ADVANCED,LARGE,8199000,WARM,83
INBOUND,Canada,57,OTHER,COLLEGE,BUSINESSMAN,RETAIL,111000,POSITIVE,No,7,2,ADVANCED,ADVANCED,MEDIUM,1984000,HOT,78
PAID,USA,49,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,186000,POSITIVE,No,3,3,INTERMEDIATE,INTERMEDIATE,LARGE,4668000,HOT,85
REFERRAL,UK,53,MALE,COLLEGE,RETIRED,RETAIL,192000,NEUTRAL,No,5,2,NOVICE,INTERMEDIATE,LARGE,5435000,WARM,83
INBOUND,Australia,49,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,117000,POSITIVE,No,5,3,INTERMEDIATE,NOVICE,LARGE,3246000,HOT,82
PAID,Australia,35,OTHER,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,106000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,MEDIUM,9866000,HOT,99
PAID,Canada,38,MALE,COLLEGE,BUSINESSMAN,SERVICES,196000,POSITIVE,No,5,3,ADVANCED,ADVANCED,LARGE,9832000,HOT,87
PAID,Canada,58,MALE,BACHELOR,BUSINESSMAN,RETAIL,103000,POSITIVE,No,3,3,NOVICE,NOVICE,LARGE,8172000,HOT,93
REFERRAL,UK,56,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,123000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,MEDIUM,6104000,HOT,91
PAID,Canada,58,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,113000,NEUTRAL,No,4,2,ADVANCED,INTERMEDIATE,LARGE,1487000,HOT,81
REFERRAL,Japan,57,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,157000,POSITIVE,No,5,3,ADVANCED,INTERMEDIATE,LARGE,8676000,HOT,94
PAID,Canada,36,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,197000,NEUTRAL,No,4,2,INTERMEDIATE,INTERMEDIATE,LARGE,6038000,WARM,79
INBOUND,Japan,48,MALE,BACHELOR,BUSINESSMAN,SERVICES,157000,POSITIVE,No,5,2,INTERMEDIATE,ADVANCED,MEDIUM,6046000,HOT,86
PAID,USA,46,OTHER,BACHELOR,BUSINESSMAN,RETAIL,172000,POSITIVE,No,5,2,ADVANCED,NOVICE,MEDIUM,3350000,HOT,87
INBOUND,Canada,53,MALE,BACHELOR,RETIRED,RETAIL,158000,POSITIVE,No,7,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,2994000,HOT,88
PAID,Japan,58,MALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,137000,POSITIVE,No,3,2,NOVICE,NOVICE,LARGE,5781000,WARM,77
INBOUND,Australia,48,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,109000,POSITIVE,No,4,2,NOVICE,INTERMEDIATE,LARGE,4015000,WARM,79
PAID,UK,46,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,152000,POSITIVE,No,6,3,ADVANCED,NOVICE,MEDIUM,5361000,HOT,89
PAID,Canada,51,OTHER,HIGH SCHOOL,BUSINESSMAN,RETAIL,155000,POSITIVE,No,5,2,NOVICE,NOVICE,MEDIUM,9171000,HOT,92
INBOUND,Japan,57,MALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,118000,POSITIVE,No,7,2,NOVICE,NOVICE,LARGE,2723000,WARM,77
REFERRAL,Australia,36,OTHER,COLLEGE,SELF-EMPLOYED,RETAIL,111000,POSITIVE,No,3,3,NOVICE,ADVANCED,LARGE,4491000,HOT,97
INBOUND,Australia,56,MALE,BACHELOR,RETIRED,RETAIL,160000,POSITIVE,No,6,3,ADVANCED,ADVANCED,LARGE,3811000,HOT,86
PAID,Japan,42,OTHER,BACHELOR,RETIRED,SERVICES,168000,POSITIVE,No,5,2,ADVANCED,INTERMEDIATE,MEDIUM,1665000,HOT,76
PAID,Australia,52,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,131000,POSITIVE,No,6,3,ADVANCED,INTERMEDIATE,LARGE,4851000,HOT,90
INBOUND,Japan,53,OTHER,COLLEGE,BUSINESSMAN,SERVICES,181000,POSITIVE,No,7,3,NOVICE,NOVICE,MEDIUM,3944000,HOT,95
INBOUND,USA,58,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,139000,POSITIVE,No,6,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,6583000,HOT,99
INBOUND,Japan,52,MALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,101000,POSITIVE,No,4,2,NOVICE,NOVICE,MEDIUM,3649000,HOT,90
INBOUND,UK,45,OTHER,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,172000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,LARGE,7569000,HOT,78
REFERRAL,UK,44,OTHER,BACHELOR,RETIRED,MANUFACTURING,161000,NEUTRAL,No,7,2,NOVICE,ADVANCED,LARGE,4779000,HOT,80
PAID,Canada,37,MALE,BACHELOR,BUSINESSMAN,RETAIL,127000,POSITIVE,No,7,2,INTERMEDIATE,INTERMEDIATE,LARGE,8997000,HOT,88
INBOUND,Australia,54,MALE,COLLEGE,BUSINESSMAN,RETAIL,166000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,LARGE,3788000,HOT,75
INBOUND,UK,57,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,130000,NEUTRAL,No,7,3,INTERMEDIATE,NOVICE,MEDIUM,6073000,HOT,80
PAID,USA,42,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,136000,POSITIVE,No,7,3,ADVANCED,INTERMEDIATE,LARGE,3966000,HOT,93
REFERRAL,Japan,53,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,172000,NEUTRAL,No,6,3,NOVICE,ADVANCED,MEDIUM,2288000,WARM,80
INBOUND,Canada,39,FEMALE,HIGH SCHOOL,RETIRED,SERVICES,167000,NEUTRAL,No,7,3,INTERMEDIATE,INTERMEDIATE,LARGE,8356000,HOT,85
PAID,UK,48,MALE,COLLEGE,BUSINESSMAN,SERVICES,150000,POSITIVE,No,4,3,ADVANCED,ADVANCED,MEDIUM,5054000,HOT,97
REFERRAL,Canada,51,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,148000,NEUTRAL,No,5,3,NOVICE,INTERMEDIATE,MEDIUM,2741000,HOT,77
PAID,Japan,38,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,155000,POSITIVE,No,4,3,INTERMEDIATE,NOVICE,MEDIUM,7805000,HOT,99
INBOUND,Japan,46,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,108000,NEUTRAL,No,5,2,NOVICE,ADVANCED,MEDIUM,5137000,HOT,85
INBOUND,Japan,54,OTHER,BACHELOR,RETIRED,RETAIL,155000,POSITIVE,No,6,2,ADVANCED,NOVICE,LARGE,1320000,HOT,99
REFERRAL,USA,39,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,141000,NEUTRAL,No,5,2,INTERMEDIATE,INTERMEDIATE,LARGE,5130000,WARM,75
REFERRAL,Australia,44,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,106000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,MEDIUM,2422000,HOT,86
PAID,UK,54,FEMALE,COLLEGE,RETIRED,RETAIL,114000,POSITIVE,No,7,2,NOVICE,NOVICE,MEDIUM,1478000,HOT,92
INBOUND,Australia,45,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,139000,POSITIVE,No,4,3,NOVICE,ADVANCED,LARGE,1031000,HOT,97
REFERRAL,Japan,46,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,166000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,1868000,HOT,95
REFERRAL,UK,45,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,146000,POSITIVE,No,5,2,NOVICE,NOVICE,LARGE,9695000,HOT,89
REFERRAL,Canada,47,OTHER,BACHELOR,RETIRED,MANUFACTURING,179000,POSITIVE,No,3,2,ADVANCED,NOVICE,LARGE,2522000,WARM,82
REFERRAL,Australia,48,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,163000,POSITIVE,No,6,3,ADVANCED,ADVANCED,MEDIUM,5057000,HOT,90
REFERRAL,Australia,40,MALE,BACHELOR,SELF-EMPLOYED,RETAIL,162000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,LARGE,9447000,HOT,97
PAID,Australia,38,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,173000,POSITIVE,No,7,3,INTERMEDIATE,INTERMEDIATE,LARGE,4696000,WARM,75
INBOUND,Australia,37,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,167000,POSITIVE,No,4,2,ADVANCED,NOVICE,LARGE,7760000,HOT,96
REFERRAL,Australia,42,OTHER,COLLEGE,SELF-EMPLOYED,RETAIL,173000,POSITIVE,No,6,2,ADVANCED,NOVICE,MEDIUM,5485000,HOT,99
INBOUND,USA,59,MALE,COLLEGE,BUSINESSMAN,SERVICES,154000,POSITIVE,No,4,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,4601000,HOT,97
INBOUND,Australia,38,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,174000,POSITIVE,No,7,2,NOVICE,INTERMEDIATE,LARGE,1543000,HOT,97
PAID,Australia,54,OTHER,COLLEGE,SELF-EMPLOYED,SERVICES,176000,POSITIVE,No,6,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,7526000,HOT,98
INBOUND,Australia,43,FEMALE,COLLEGE,SELF-EMPLOYED,RETAIL,184000,POSITIVE,No,4,3,ADVANCED,NOVICE,MEDIUM,1391000,HOT,87
REFERRAL,Australia,37,OTHER,COLLEGE,BUSINESSMAN,RETAIL,165000,POSITIVE,No,4,2,NOVICE,ADVANCED,MEDIUM,8854000,HOT,91
INBOUND,USA,55,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,168000,POSITIVE,No,6,2,INTERMEDIATE,NOVICE,MEDIUM,5931000,HOT,88
INBOUND,Japan,58,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,107000,POSITIVE,No,5,2,ADVANCED,INTERMEDIATE,LARGE,2376000,HOT,91
REFERRAL,Australia,38,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,118000,POSITIVE,No,6,3,ADVANCED,INTERMEDIATE,LARGE,5133000,HOT,91
INBOUND,Australia,51,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,198000,POSITIVE,No,5,2,ADVANCED,NOVICE,LARGE,2594000,HOT,89
PAID,Canada,48,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,162000,POSITIVE,No,4,2,INTERMEDIATE,NOVICE,LARGE,3129000,HOT,87
REFERRAL,Japan,42,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,138000,POSITIVE,No,4,3,ADVANCED,ADVANCED,LARGE,3170000,HOT,79
INBOUND,Japan,37,FEMALE,COLLEGE,SELF-EMPLOYED,RETAIL,167000,NEUTRAL,No,7,2,ADVANCED,ADVANCED,MEDIUM,2735000,WARM,78
REFERRAL,Canada,40,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,100000,POSITIVE,No,7,2,ADVANCED,NOVICE,LARGE,6217000,HOT,76
PAID,Japan,38,MALE,COLLEGE,RETIRED,RETAIL,105000,POSITIVE,No,6,3,INTERMEDIATE,INTERMEDIATE,LARGE,1762000,HOT,88
INBOUND,Japan,50,MALE,COLLEGE,BUSINESSMAN,SERVICES,107000,POSITIVE,No,4,3,NOVICE,NOVICE,LARGE,8402000,HOT,99
REFERRAL,Australia,41,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,153000,POSITIVE,No,6,2,ADVANCED,ADVANCED,MEDIUM,3965000,HOT,97
REFERRAL,Australia,35,FEMALE,BACHELOR,RETIRED,MANUFACTURING,170000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,LARGE,8401000,HOT,98
REFERRAL,Australia,59,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,140000,POSITIVE,No,7,2,NOVICE,NOVICE,LARGE,4011000,HOT,88
INBOUND,UK,45,MALE,COLLEGE,RETIRED,SERVICES,168000,POSITIVE,No,7,2,INTERMEDIATE,NOVICE,LARGE,6662000,WARM,82
PAID,UK,38,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,133000,POSITIVE,No,4,2,INTERMEDIATE,ADVANCED,LARGE,4535000,HOT,83
PAID,Canada,59,OTHER,COLLEGE,BUSINESSMAN,RETAIL,133000,POSITIVE,No,6,2,INTERMEDIATE,ADVANCED,MEDIUM,7213000,WARM,76
REFERRAL,Australia,40,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,140000,POSITIVE,No,3,3,ADVANCED,NOVICE,LARGE,5877000,HOT,97
INBOUND,Japan,35,MALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,129000,NEUTRAL,No,7,3,INTERMEDIATE,NOVICE,LARGE,5670000,HOT,82
INBOUND,Japan,39,FEMALE,COLLEGE,RETIRED,MANUFACTURING,126000,NEUTRAL,No,6,2,INTERMEDIATE,NOVICE,LARGE,5292000,HOT,75
REFERRAL,Canada,42,OTHER,COLLEGE,RETIRED,RETAIL,155000,NEUTRAL,No,5,2,NOVICE,ADVANCED,MEDIUM,9719000,HOT,81
REFERRAL,UK,43,FEMALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,148000,POSITIVE,No,4,3,ADVANCED,NOVICE,LARGE,5461000,HOT,98
REFERRAL,Australia,50,FEMALE,COLLEGE,SELF-EMPLOYED,SERVICES,150000,NEUTRAL,No,3,3,ADVANCED,INTERMEDIATE,LARGE,6230000,HOT,85
PAID,USA,40,MALE,COLLEGE,BUSINESSMAN,RETAIL,193000,POSITIVE,No,5,2,NOVICE,NOVICE,LARGE,5513000,HOT,80
INBOUND,USA,36,FEMALE,BACHELOR,SELF-EMPLOYED,SERVICES,199000,POSITIVE,No,3,3,ADVANCED,INTERMEDIATE,MEDIUM,7797000,HOT,86
REFERRAL,USA,44,MALE,COLLEGE,BUSINESSMAN,SERVICES,184000,POSITIVE,No,6,2,ADVANCED,INTERMEDIATE,MEDIUM,4446000,HOT,96
INBOUND,USA,53,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,150000,POSITIVE,No,7,2,ADVANCED,NOVICE,MEDIUM,2779000,HOT,90
PAID,UK,50,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,136000,POSITIVE,No,4,3,INTERMEDIATE,NOVICE,MEDIUM,5256000,HOT,89
INBOUND,USA,37,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,108000,POSITIVE,No,7,3,ADVANCED,ADVANCED,MEDIUM,5356000,WARM,76
REFERRAL,Canada,43,FEMALE,HIGH SCHOOL,RETIRED,SERVICES,196000,POSITIVE,No,6,2,NOVICE,NOVICE,MEDIUM,4394000,HOT,91
INBOUND,USA,36,OTHER,HIGH SCHOOL,RETIRED,SERVICES,134000,NEUTRAL,No,5,3,ADVANCED,NOVICE,MEDIUM,3758000,HOT,75
REFERRAL,UK,44,MALE,COLLEGE,BUSINESSMAN,RETAIL,156000,POSITIVE,No,5,3,ADVANCED,NOVICE,MEDIUM,2273000,HOT,99
REFERRAL,Canada,40,MALE,COLLEGE,BUSINESSMAN,RETAIL,156000,POSITIVE,No,7,2,NOVICE,INTERMEDIATE,MEDIUM,6970000,HOT,99
INBOUND,Canada,52,MALE,BACHELOR,BUSINESSMAN,RETAIL,115000,NEUTRAL,No,7,2,INTERMEDIATE,INTERMEDIATE,LARGE,2929000,WARM,77
PAID,Canada,42,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,153000,POSITIVE,No,4,2,ADVANCED,ADVANCED,MEDIUM,7558000,HOT,95
INBOUND,Japan,59,MALE,BACHELOR,RETIRED,MANUFACTURING,183000,NEUTRAL,No,7,3,NOVICE,NOVICE,LARGE,5023000,HOT,80
INBOUND,Canada,59,MALE,BACHELOR,BUSINESSMAN,RETAIL,123000,POSITIVE,No,4,2,NOVICE,ADVANCED,LARGE,2816000,HOT,94
REFERRAL,UK,53,OTHER,COLLEGE,RETIRED,SERVICES,197000,POSITIVE,No,5,2,INTERMEDIATE,NOVICE,LARGE,9832000,HOT,89
INBOUND,Japan,37,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,170000,POSITIVE,No,6,3,NOVICE,ADVANCED,MEDIUM,7885000,HOT,98
INBOUND,USA,35,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,189000,POSITIVE,No,4,3,NOVICE,INTERMEDIATE,LARGE,5003000,HOT,82
REFERRAL,Australia,44,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,190000,POSITIVE,No,6,2,INTERMEDIATE,ADVANCED,MEDIUM,6200000,HOT,98
INBOUND,Japan,36,OTHER,HIGH SCHOOL,RETIRED,MANUFACTURING,124000,NEUTRAL,No,6,3,INTERMEDIATE,NOVICE,MEDIUM,6210000,HOT,75
REFERRAL,USA,46,OTHER,BACHELOR,BUSINESSMAN,MANUFACTURING,144000,NEUTRAL,No,3,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,1937000,HOT,81
PAID,USA,57,OTHER,COLLEGE,BUSINESSMAN,RETAIL,102000,POSITIVE,No,3,2,ADVANCED,INTERMEDIATE,LARGE,7977000,HOT,85
INBOUND,USA,38,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,187000,NEUTRAL,No,3,2,NOVICE,INTERMEDIATE,MEDIUM,6005000,WARM,82
INBOUND,USA,50,FEMALE,BACHELOR,SELF-EMPLOYED,RETAIL,120000,POSITIVE,No,6,3,ADVANCED,ADVANCED,MEDIUM,2343000,HOT,88
INBOUND,UK,39,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,149000,NEUTRAL,No,6,3,NOVICE,ADVANCED,LARGE,2646000,HOT,79
PAID,Canada,59,MALE,COLLEGE,RETIRED,MANUFACTURING,172000,POSITIVE,No,4,2,ADVANCED,NOVICE,MEDIUM,7478000,HOT,86
REFERRAL,UK,49,MALE,COLLEGE,BUSINESSMAN,MANUFACTURING,185000,NEUTRAL,No,7,3,INTERMEDIATE,NOVICE,LARGE,9837000,WARM,85
INBOUND,USA,44,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,173000,POSITIVE,No,7,3,NOVICE,INTERMEDIATE,MEDIUM,7829000,HOT,93
PAID,Japan,59,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,145000,POSITIVE,No,5,3,INTERMEDIATE,NOVICE,LARGE,4004000,HOT,99
PAID,UK,53,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,132000,NEUTRAL,No,5,3,ADVANCED,INTERMEDIATE,MEDIUM,6971000,WARM,83
INBOUND,USA,44,MALE,BACHELOR,RETIRED,RETAIL,104000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,MEDIUM,2472000,WARM,75
PAID,Canada,42,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,140000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,LARGE,4181000,HOT,97
INBOUND,UK,45,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,171000,POSITIVE,No,4,3,NOVICE,INTERMEDIATE,MEDIUM,3698000,HOT,93
REFERRAL,Japan,46,FEMALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,118000,NEUTRAL,No,5,3,NOVICE,INTERMEDIATE,MEDIUM,3565000,WARM,79
PAID,Japan,53,OTHER,COLLEGE,RETIRED,SERVICES,144000,POSITIVE,No,4,3,NOVICE,ADVANCED,LARGE,2210000,HOT,99
PAID,UK,56,MALE,COLLEGE,RETIRED,RETAIL,147000,POSITIVE,No,3,2,NOVICE,ADVANCED,MEDIUM,4577000,HOT,93
INBOUND,UK,42,OTHER,COLLEGE,RETIRED,RETAIL,135000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,MEDIUM,6907000,HOT,98
REFERRAL,Japan,50,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,123000,POSITIVE,No,5,3,NOVICE,NOVICE,MEDIUM,6309000,HOT,90
REFERRAL,USA,47,FEMALE,HIGH SCHOOL,RETIRED,SERVICES,142000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,LARGE,3378000,HOT,98
INBOUND,Canada,59,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,187000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,9034000,WARM,76
REFERRAL,Canada,36,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,163000,NEUTRAL,No,7,2,NOVICE,INTERMEDIATE,LARGE,3584000,HOT,83
INBOUND,USA,44,FEMALE,COLLEGE,SELF-EMPLOYED,RETAIL,179000,POSITIVE,No,4,3,ADVANCED,INTERMEDIATE,MEDIUM,4282000,HOT,95
INBOUND,Australia,47,MALE,COLLEGE,RETIRED,MANUFACTURING,152000,NEUTRAL,No,5,3,INTERMEDIATE,ADVANCED,LARGE,8700000,HOT,80
PAID,USA,47,OTHER,COLLEGE,BUSINESSMAN,RETAIL,191000,POSITIVE,No,3,3,ADVANCED,NOVICE,MEDIUM,5050000,HOT,79
INBOUND,Canada,37,OTHER,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,193000,POSITIVE,No,4,3,ADVANCED,ADVANCED,MEDIUM,6323000,HOT,80
INBOUND,Japan,51,MALE,BACHELOR,RETIRED,RETAIL,134000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,LARGE,1240000,HOT,85
PAID,Canada,46,FEMALE,BACHELOR,RETIRED,SERVICES,166000,POSITIVE,No,7,3,NOVICE,ADVANCED,LARGE,6408000,WARM,80
REFERRAL,UK,47,OTHER,HIGH SCHOOL,RETIRED,RETAIL,118000,POSITIVE,No,7,3,INTERMEDIATE,ADVANCED,LARGE,1078000,HOT,88
REFERRAL,USA,59,FEMALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,166000,NEUTRAL,No,5,2,ADVANCED,ADVANCED,LARGE,6064000,WARM,81
REFERRAL,USA,59,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,172000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,LARGE,9733000,HOT,83
INBOUND,UK,38,FEMALE,COLLEGE,RETIRED,RETAIL,139000,POSITIVE,No,6,2,ADVANCED,ADVANCED,LARGE,5802000,HOT,99
INBOUND,Canada,50,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,137000,POSITIVE,No,3,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,3928000,HOT,78
PAID,Japan,44,MALE,COLLEGE,BUSINESSMAN,SERVICES,197000,POSITIVE,No,5,2,INTERMEDIATE,NOVICE,LARGE,6093000,HOT,86
REFERRAL,UK,36,MALE,HIGH SCHOOL,RETIRED,RETAIL,166000,POSITIVE,No,6,2,INTERMEDIATE,INTERMEDIATE,LARGE,4925000,HOT,94
INBOUND,Canada,38,MALE,HIGH SCHOOL,RETIRED,MANUFACTURING,148000,NEUTRAL,No,4,3,INTERMEDIATE,INTERMEDIATE,LARGE,1395000,HOT,84
PAID,Australia,48,FEMALE,BACHELOR,RETIRED,RETAIL,175000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,LARGE,4937000,HOT,91
REFERRAL,Canada,48,MALE,COLLEGE,BUSINESSMAN,SERVICES,110000,POSITIVE,No,7,3,ADVANCED,INTERMEDIATE,LARGE,1029000,HOT,95
PAID,Japan,54,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,168000,POSITIVE,No,7,2,ADVANCED,NOVICE,MEDIUM,8076000,HOT,93
