Lead_Source,Country,Age,Gender,Education_Level,Occupation,Industry,Income,Initial_Response,Do_Not_Contact,Total_Calls_Attended,Total_Meetings_Attended,General_Knowledge,Business_Knowledge,Company_Size,Company_Estimated_Revenue,Lead_Quality,Lead_Score
PAID,France,36,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,66000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,645000,COLD,39
PAID,China,28,FEMALE,BACHELOR,OTHER,FINANCE,76000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,856000,COLD,38
ORGANIC,France,38,OTHER,MASTER,OTHER,FINANCE,36000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,655000,COLD,16
REFERRAL,China,19,OTHER,MASTER,UNEMPLOYED,HEALTHCARE,56000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,412000,COLD,12
ORGANIC,China,21,MALE,PhD,OTHER,TECHNOLOGY,76000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,505000,COLD,34
OTHER,France,29,FEMALE,BACHELOR,EMPLOYEE,FINANCE,55000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,811000,COLD,27
REFERRAL,Brazil,22,OTHER,MASTER,OTHER,FINANCE,65000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,850000,COLD,16
ORGANIC,Pakistan,30,MALE,PhD,UNEMPLOYED,HEALTHCARE,22000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,122000,COLD,15
ORGANIC,France,24,OTHER,MASTER,OTHER,HEALTHCARE,63000,NEGATIVE,No,2,0,BASIC,EXPERT,SMALL,687000,COLD,37
REFERRAL,France,22,OTHER,BACHELOR,UNEMPLOYED,HEALTHCARE,45000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,487000,COLD,34
OTHER,France,22,OTHER,MASTER,EMPLOYEE,FINANCE,60000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,402000,COLD,24
PAID,Brazil,19,OTHER,PhD,EMPLOYEE,TECHNOLOGY,34000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,856000,COLD,27
PAID,Pakistan,27,OTHER,PhD,OTHER,FINANCE,55000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,365000,COLD,35
REFERRAL,China,26,OTHER,PhD,EMPLOYEE,TECHNOLOGY,25000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,388000,COLD,20
OTHER,Brazil,33,FEMALE,MASTER,OTHER,HEALTHCARE,33000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,625000,COLD,18
REFERRAL,China,20,MALE,BACHELOR,OTHER,FINANCE,40000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,845000,COLD,22
REFERRAL,Pakistan,36,FEMALE,MASTER,OTHER,FINANCE,49000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,736000,COLD,16
PAID,India,25,OTHER,PhD,UNEMPLOYED,FINANCE,43000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,580000,COLD,18
PAID,India,24,MALE,MASTER,UNEMPLOYED,FINANCE,28000,NEGATIVE,No,2,0,BASIC,EXPERT,SMALL,839000,COLD,33
PAID,Brazil,37,MALE,MASTER,UNEMPLOYED,HEALTHCARE,69000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,641000,COLD,31
REFERRAL,Brazil,23,FEMALE,PhD,EMPLOYEE,HEALTHCARE,41000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,533000,COLD,21
ORGANIC,France,21,MALE,PhD,OTHER,FINANCE,44000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,623000,COLD,27
ORGANIC,Brazil,22,OTHER,MASTER,EMPLOYEE,HEALTHCARE,55000,NEGATIVE,No,2,0,EXPERT,BASIC,SMALL,732000,COLD,43
PAID,Pakistan,30,MALE,MASTER,EMPLOYEE,FINANCE,48000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,407000,COLD,20
ORGANIC,France,36,OTHER,BACHELOR,UNEMPLOYED,TECHNOLOGY,49000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,156000,COLD,25
REFERRAL,Germany,24,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,72000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,328000,COLD,34
ORGANIC,Pakistan,31,OTHER,PhD,UNEMPLOYED,TECHNOLOGY,38000,NEGATIVE,No,2,0,BASIC,BASIC,SMALL,812000,COLD,37
ORGANIC,Pakistan,28,MALE,BACHELOR,OTHER,HEALTHCARE,34000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,726000,COLD,42
REFERRAL,Brazil,34,MALE,PhD,UNEMPLOYED,TECHNOLOGY,57000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,159000,COLD,43
OTHER,China,38,OTHER,MASTER,EMPLOYEE,TECHNOLOGY,74000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,442000,COLD,30
PAID,Brazil,30,OTHER,BACHELOR,UNEMPLOYED,FINANCE,26000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,765000,COLD,25
REFERRAL,China,29,OTHER,MASTER,EMPLOYEE,TECHNOLOGY,38000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,580000,COLD,20
PAID,France,27,FEMALE,PhD,EMPLOYEE,HEALTHCARE,28000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,369000,COLD,39
ORGANIC,China,26,OTHER,BACHELOR,OTHER,HEALTHCARE,27000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,821000,COLD,15
ORGANIC,India,21,FEMALE,PhD,EMPLOYEE,TECHNOLOGY,25000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,774000,COLD,29
REFERRAL,India,23,MALE,PhD,EMPLOYEE,TECHNOLOGY,47000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,721000,COLD,39
ORGANIC,India,21,OTHER,PhD,OTHER,TECHNOLOGY,36000,NEGATIVE,No,2,0,BASIC,EXPERT,SMALL,379000,COLD,36
OTHER,Brazil,32,FEMALE,BACHELOR,UNEMPLOYED,HEALTHCARE,46000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,899000,COLD,28
OTHER,France,26,FEMALE,PhD,OTHER,TECHNOLOGY,25000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,739000,COLD,37
REFERRAL,Pakistan,20,MALE,PhD,OTHER,FINANCE,32000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,461000,COLD,44
PAID,India,27,FEMALE,MASTER,UNEMPLOYED,TECHNOLOGY,41000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,942000,COLD,27
REFERRAL,India,30,MALE,PhD,EMPLOYEE,HEALTHCARE,55000,NEGATIVE,No,2,0,BASIC,BASIC,SMALL,140000,COLD,41
OTHER,Brazil,31,MALE,BACHELOR,UNEMPLOYED,TECHNOLOGY,40000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,511000,COLD,23
OTHER,India,21,FEMALE,PhD,EMPLOYEE,FINANCE,52000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,538000,COLD,11
ORGANIC,Brazil,31,FEMALE,BACHELOR,UNEMPLOYED,HEALTHCARE,60000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,160000,COLD,15
ORGANIC,France,23,OTHER,BACHELOR,EMPLOYEE,TECHNOLOGY,53000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,285000,COLD,26
OTHER,India,32,OTHER,MASTER,EMPLOYEE,FINANCE,26000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,792000,COLD,15
PAID,Germany,34,MALE,BACHELOR,OTHER,TECHNOLOGY,59000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,655000,COLD,22
REFERRAL,India,30,FEMALE,BACHELOR,UNEMPLOYED,HEALTHCARE,33000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,878000,COLD,20
ORGANIC,India,38,MALE,MASTER,EMPLOYEE,TECHNOLOGY,49000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,912000,COLD,25
REFERRAL,Pakistan,30,MALE,MASTER,OTHER,HEALTHCARE,46000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,271000,COLD,22
PAID,France,37,FEMALE,PhD,OTHER,TECHNOLOGY,60000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,949000,COLD,17
PAID,Pakistan,34,MALE,BACHELOR,OTHER,TECHNOLOGY,32000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,445000,COLD,34
OTHER,India,28,MALE,MASTER,UNEMPLOYED,TECHNOLOGY,69000,NEGATIVE,No,2,0,BASIC,EXPERT,SMALL,318000,COLD,31
PAID,India,39,FEMALE,BACHELOR,UNEMPLOYED,HEALTHCARE,20000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,224000,COLD,13
PAID,France,36,MALE,PhD,UNEMPLOYED,FINANCE,74000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,705000,COLD,27
REFERRAL,Pakistan,32,OTHER,PhD,OTHER,HEALTHCARE,25000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,747000,COLD,19
ORGANIC,Brazil,34,OTHER,PhD,EMPLOYEE,FINANCE,62000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,542000,COLD,31
ORGANIC,India,37,OTHER,PhD,OTHER,FINANCE,36000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,414000,COLD,39
REFERRAL,India,28,OTHER,BACHELOR,OTHER,HEALTHCARE,42000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,444000,COLD,43
ORGANIC,Pakistan,33,FEMALE,MASTER,UNEMPLOYED,FINANCE,62000,NEGATIVE,No,1,0,EXPERT,EXPERT,SMALL,283000,COLD,36
REFERRAL,Pakistan,32,MALE,PhD,UNEMPLOYED,FINANCE,60000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,813000,COLD,18
REFERRAL,China,33,FEMALE,PhD,UNEMPLOYED,FINANCE,46000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,398000,COLD,33
PAID,Germany,28,OTHER,PhD,EMPLOYEE,FINANCE,77000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,274000,COLD,10
PAID,France,24,MALE,BACHELOR,OTHER,HEALTHCARE,20000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,472000,COLD,26
OTHER,China,18,MALE,BACHELOR,EMPLOYEE,FINANCE,60000,NEGATIVE,No,1,0,BASIC,BASIC,SMALL,368000,COLD,41
REFERRAL,Germany,31,MALE,MASTER,EMPLOYEE,HEALTHCARE,56000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,249000,COLD,41
REFERRAL,Germany,24,OTHER,MASTER,OTHER,HEALTHCARE,24000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,719000,COLD,25
REFERRAL,China,36,FEMALE,BACHELOR,EMPLOYEE,HEALTHCARE,28000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,278000,COLD,11
OTHER,France,18,FEMALE,MASTER,UNEMPLOYED,FINANCE,78000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,129000,COLD,27
PAID,China,21,MALE,MASTER,OTHER,TECHNOLOGY,79000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,713000,COLD,25
PAID,Germany,20,OTHER,MASTER,OTHER,FINANCE,63000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,451000,COLD,11
REFERRAL,Germany,36,OTHER,PhD,EMPLOYEE,FINANCE,46000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,916000,COLD,36
REFERRAL,France,22,OTHER,PhD,OTHER,TECHNOLOGY,66000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,435000,COLD,16
OTHER,Brazil,23,OTHER,BACHELOR,OTHER,TECHNOLOGY,30000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,551000,COLD,23
PAID,France,26,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,48000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,302000,COLD,34
ORGANIC,Germany,23,MALE,PhD,UNEMPLOYED,TECHNOLOGY,29000,NEGATIVE,No,2,0,BASIC,BASIC,SMALL,567000,COLD,32
OTHER,Brazil,35,OTHER,MASTER,UNEMPLOYED,FINANCE,45000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,306000,COLD,20
PAID,France,31,OTHER,MASTER,OTHER,TECHNOLOGY,35000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,395000,COLD,14
OTHER,France,22,OTHER,PhD,OTHER,FINANCE,42000,NEGATIVE,No,2,0,EXPERT,BASIC,SMALL,969000,COLD,42
PAID,Brazil,32,MALE,PhD,UNEMPLOYED,HEALTHCARE,37000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,245000,COLD,15
OTHER,Brazil,31,OTHER,MASTER,UNEMPLOYED,TECHNOLOGY,71000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,580000,COLD,27
PAID,India,24,MALE,MASTER,OTHER,HEALTHCARE,73000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,106000,COLD,25
OTHER,India,35,OTHER,BACHELOR,UNEMPLOYED,HEALTHCARE,58000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,724000,COLD,36
ORGANIC,Pakistan,36,OTHER,PhD,UNEMPLOYED,FINANCE,20000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,155000,COLD,12
PAID,Brazil,21,OTHER,PhD,EMPLOYEE,TECHNOLOGY,21000,NEGATIVE,No,2,0,BASIC,EXPERT,SMALL,302000,COLD,32
ORGANIC,China,25,FEMALE,MASTER,EMPLOYEE,TECHNOLOGY,58000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,987000,COLD,30
PAID,France,27,OTHER,PhD,EMPLOYEE,HEALTHCARE,58000,NEGATIVE,No,2,0,EXPERT,BASIC,SMALL,462000,COLD,44
REFERRAL,China,32,OTHER,MASTER,OTHER,TECHNOLOGY,41000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,356000,COLD,42
PAID,China,22,MALE,BACHELOR,EMPLOYEE,HEALTHCARE,44000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,400000,COLD,28
OTHER,China,25,FEMALE,BACHELOR,EMPLOYEE,FINANCE,68000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,626000,COLD,13
PAID,India,19,FEMALE,BACHELOR,OTHER,TECHNOLOGY,79000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,898000,COLD,38
PAID,India,35,FEMALE,BACHELOR,UNEMPLOYED,HEALTHCARE,68000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,167000,COLD,13
PAID,Brazil,27,MALE,PhD,OTHER,HEALTHCARE,58000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,257000,COLD,28
REFERRAL,India,31,OTHER,PhD,OTHER,TECHNOLOGY,61000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,115000,COLD,34
OTHER,Germany,29,OTHER,PhD,OTHER,FINANCE,55000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,130000,COLD,42
OTHER,India,29,OTHER,PhD,EMPLOYEE,TECHNOLOGY,53000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,382000,COLD,11
REFERRAL,China,36,MALE,MASTER,OTHER,TECHNOLOGY,68000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,234000,COLD,27
ORGANIC,India,25,OTHER,MASTER,EMPLOYEE,HEALTHCARE,56000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,107000,COLD,21
OTHER,Germany,35,OTHER,MASTER,EMPLOYEE,FINANCE,27000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,571000,COLD,40
OTHER,India,29,MALE,MASTER,OTHER,HEALTHCARE,79000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,617000,COLD,27
OTHER,India,38,OTHER,BACHELOR,EMPLOYEE,FINANCE,69000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,376000,COLD,11
ORGANIC,France,37,MALE,PhD,UNEMPLOYED,HEALTHCARE,57000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,450000,COLD,25
ORGANIC,Brazil,32,MALE,MASTER,UNEMPLOYED,TECHNOLOGY,75000,NEGATIVE,No,2,0,EXPERT,BASIC,SMALL,889000,COLD,34
PAID,Brazil,37,FEMALE,MASTER,EMPLOYEE,TECHNOLOGY,38000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,282000,COLD,26
PAID,China,29,FEMALE,MASTER,UNEMPLOYED,HEALTHCARE,23000,NEGATIVE,No,2,0,EXPERT,EXPERT,SMALL,940000,COLD,33
PAID,Germany,23,FEMALE,BACHELOR,EMPLOYEE,FINANCE,33000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,305000,COLD,26
PAID,China,26,MALE,PhD,UNEMPLOYED,HEALTHCARE,26000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,250000,COLD,43
ORGANIC,China,23,OTHER,BACHELOR,EMPLOYEE,FINANCE,59000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,293000,COLD,27
REFERRAL,Brazil,35,FEMALE,BACHELOR,OTHER,HEALTHCARE,78000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,348000,COLD,22
REFERRAL,China,32,OTHER,BACHELOR,UNEMPLOYED,TECHNOLOGY,70000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,816000,COLD,17
REFERRAL,Pakistan,31,OTHER,BACHELOR,OTHER,TECHNOLOGY,75000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,546000,COLD,34
OTHER,France,26,OTHER,BACHELOR,OTHER,HEALTHCARE,41000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,287000,COLD,10
PAID,Brazil,18,MALE,PhD,UNEMPLOYED,HEALTHCARE,48000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,755000,COLD,30
OTHER,France,35,OTHER,MASTER,UNEMPLOYED,HEALTHCARE,27000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,585000,COLD,19
PAID,France,37,MALE,PhD,EMPLOYEE,HEALTHCARE,35000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,533000,COLD,24
REFERRAL,France,21,OTHER,MASTER,UNEMPLOYED,FINANCE,68000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,582000,COLD,30
REFERRAL,France,26,OTHER,BACHELOR,UNEMPLOYED,FINANCE,23000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,335000,COLD,41
PAID,China,39,FEMALE,MASTER,EMPLOYEE,FINANCE,40000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,410000,COLD,26
REFERRAL,India,37,OTHER,PhD,OTHER,HEALTHCARE,22000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,890000,COLD,43
ORGANIC,China,36,OTHER,PhD,OTHER,FINANCE,24000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,593000,COLD,27
ORGANIC,India,25,MALE,MASTER,UNEMPLOYED,FINANCE,39000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,837000,COLD,14
ORGANIC,India,23,OTHER,PhD,EMPLOYEE,HEALTHCARE,32000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,762000,COLD,37
OTHER,China,24,OTHER,BACHELOR,UNEMPLOYED,TECHNOLOGY,78000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,648000,COLD,29
REFERRAL,India,34,OTHER,MASTER,EMPLOYEE,HEALTHCARE,45000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,595000,COLD,22
REFERRAL,Brazil,19,FEMALE,BACHELOR,EMPLOYEE,TECHNOLOGY,56000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,385000,COLD,21
ORGANIC,India,23,MALE,MASTER,EMPLOYEE,FINANCE,69000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,170000,COLD,11
REFERRAL,China,26,OTHER,MASTER,OTHER,FINANCE,53000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,545000,COLD,25
OTHER,France,21,OTHER,BACHELOR,EMPLOYEE,FINANCE,33000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,630000,COLD,30
OTHER,France,18,MALE,PhD,EMPLOYEE,TECHNOLOGY,25000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,824000,COLD,10
OTHER,Germany,37,OTHER,MASTER,EMPLOYEE,HEALTHCARE,24000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,418000,COLD,22
OTHER,China,30,MALE,PhD,OTHER,TECHNOLOGY,74000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,444000,COLD,32
REFERRAL,Germany,25,MALE,MASTER,OTHER,HEALTHCARE,22000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,822000,COLD,21
PAID,Brazil,36,FEMALE,MASTER,OTHER,FINANCE,21000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,650000,COLD,15
PAID,Germany,25,FEMALE,MASTER,UNEMPLOYED,TECHNOLOGY,54000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,774000,COLD,14
ORGANIC,Pakistan,18,OTHER,PhD,EMPLOYEE,HEALTHCARE,78000,NEGATIVE,No,1,0,BASIC,EXPERT,SMALL,252000,COLD,39
ORGANIC,Brazil,33,FEMALE,PhD,OTHER,FINANCE,47000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,318000,COLD,32
PAID,France,25,MALE,MASTER,EMPLOYEE,HEALTHCARE,62000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,303000,COLD,26
REFERRAL,France,27,MALE,MASTER,OTHER,TECHNOLOGY,78000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,810000,COLD,39
PAID,India,37,OTHER,BACHELOR,OTHER,FINANCE,72000,NEGATIVE,No,2,0,EXPERT,BASIC,SMALL,557000,COLD,43
REFERRAL,China,25,MALE,PhD,EMPLOYEE,TECHNOLOGY,74000,NEGATIVE,No,2,0,EXPERT,EXPERT,SMALL,839000,COLD,36
PAID,Brazil,37,FEMALE,MASTER,EMPLOYEE,HEALTHCARE,77000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,887000,COLD,36
REFERRAL,India,33,OTHER,BACHELOR,EMPLOYEE,HEALTHCARE,67000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,217000,COLD,26
ORGANIC,Pakistan,25,MALE,BACHELOR,OTHER,FINANCE,68000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,426000,COLD,38
OTHER,Pakistan,30,MALE,PhD,UNEMPLOYED,HEALTHCARE,35000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,125000,COLD,32
PAID,India,21,OTHER,BACHELOR,UNEMPLOYED,HEALTHCARE,59000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,365000,COLD,25
PAID,Pakistan,32,OTHER,PhD,EMPLOYEE,TECHNOLOGY,58000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,882000,COLD,23
OTHER,India,19,MALE,BACHELOR,EMPLOYEE,TECHNOLOGY,62000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,709000,COLD,20
PAID,Pakistan,39,OTHER,BACHELOR,UNEMPLOYED,HEALTHCARE,56000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,335000,COLD,22
ORGANIC,Brazil,39,OTHER,PhD,EMPLOYEE,FINANCE,71000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,531000,COLD,26
REFERRAL,Pakistan,33,FEMALE,PhD,EMPLOYEE,TECHNOLOGY,62000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,447000,COLD,36
REFERRAL,Germany,32,FEMALE,BACHELOR,UNEMPLOYED,FINANCE,69000,NEGATIVE,No,1,0,EXPERT,BASIC,SMALL,886000,COLD,34
ORGANIC,China,31,OTHER,BACHELOR,EMPLOYEE,FINANCE,51000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,303000,COLD,20
REFERRAL,Pakistan,39,FEMALE,BACHELOR,UNEMPLOYED,FINANCE,51000,NEGATIVE,No,2,0,EXPERT,BASIC,SMALL,638000,COLD,35
ORGANIC,Germany,25,OTHER,MASTER,EMPLOYEE,HEALTHCARE,64000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,496000,COLD,35
OTHER,Pakistan,39,MALE,PhD,EMPLOYEE,FINANCE,57000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,786000,COLD,23
ORGANIC,India,39,OTHER,MASTER,OTHER,FINANCE,79000,NEGATIVE,No,1,0,EXPERT,EXPERT,SMALL,780000,COLD,36
REFERRAL,China,20,OTHER,PhD,EMPLOYEE,HEALTHCARE,52000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,264000,COLD,10
OTHER,Brazil,21,OTHER,PhD,UNEMPLOYED,TECHNOLOGY,66000,NEGATIVE,Yes,1,0,EXPERT,EXPERT,SMALL,304000,COLD,10
ORGANIC,China,26,MALE,PhD,EMPLOYEE,HEALTHCARE,45000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,514000,COLD,28
OTHER,France,37,OTHER,BACHELOR,UNEMPLOYED,TECHNOLOGY,69000,NEGATIVE,Yes,2,0,EXPERT,EXPERT,SMALL,383000,COLD,12
ORGANIC,India,25,OTHER,MASTER,EMPLOYEE,HEALTHCARE,60000,NEGATIVE,No,2,0,BASIC,BASIC,SMALL,330000,COLD,36
PAID,Brazil,28,FEMALE,BACHELOR,OTHER,TECHNOLOGY,24000,NEGATIVE,Yes,1,0,BASIC,EXPERT,SMALL,582000,COLD,39
OTHER,France,32,MALE,PhD,OTHER,HEALTHCARE,68000,NEGATIVE,No,2,0,BASIC,BASIC,SMALL,646000,COLD,40
REFERRAL,France,27,OTHER,PhD,EMPLOYEE,TECHNOLOGY,37000,NEGATIVE,Yes,1,0,BASIC,BASIC,SMALL,186000,COLD,43
PAID,Germany,37,OTHER,PhD,UNEMPLOYED,FINANCE,32000,NEGATIVE,Yes,2,0,BASIC,EXPERT,SMALL,878000,COLD,12
ORGANIC,Pakistan,34,OTHER,BACHELOR,OTHER,HEALTHCARE,39000,NEGATIVE,No,2,0,EXPERT,EXPERT,SMALL,527000,COLD,39
REFERRAL,China,19,FEMALE,PhD,EMPLOYEE,TECHNOLOGY,55000,NEGATIVE,Yes,2,0,BASIC,BASIC,SMALL,448000,COLD,40
OTHER,Pakistan,35,OTHER,PhD,UNEMPLOYED,FINANCE,59000,NEGATIVE,Yes,2,0,EXPERT,BASIC,SMALL,451000,COLD,40
ORGANIC,Germany,23,MALE,BACHELOR,UNEMPLOYED,HEALTHCARE,66000,NEGATIVE,No,2,0,EXPERT,EXPERT,SMALL,524000,COLD,44
ORGANIC,Brazil,28,FEMALE,BACHELOR,OTHER,FINANCE,54000,NEGATIVE,Yes,1,0,EXPERT,BASIC,SMALL,552000,COLD,40
